episode reward,episode,Method
43.77272727272727,707,PPO
43.04545454545455,708,PPO
42.654545454545456,709,PPO
42.86363636363637,710,PPO
43.04545454545455,711,PPO
41.981818181818184,712,PPO
37.800000000000004,713,PPO
39.07272727272727,714,PPO
40.70909090909091,715,PPO
39.07272727272727,716,PPO
37.07272727272727,717,PPO
39.07272727272727,718,PPO
37.981818181818184,719,PPO
37.43636363636364,720,PPO
38.31818181818182,721,PPO
36.13636363636363,722,PPO
35.74545454545454,723,PPO
37.56363636363636,724,PPO
35.199999999999996,725,PPO
34.10909090909091,726,PPO
35.04545454545455,727,PPO
36.68181818181818,728,PPO
37.59090909090909,729,PPO
41.07272727272727,730,PPO
42.52727272727273,731,PPO
40.345454545454544,732,PPO
40.52727272727273,733,PPO
38.89090909090909,734,PPO
38.345454545454544,735,PPO
36.91818181818182,736,PPO
38.372727272727275,737,PPO
38.70909090909091,738,PPO
39.07272727272727,739,PPO
39.43636363636364,740,PPO
36.163636363636364,741,PPO
38.163636363636364,742,PPO
38.19090909090909,743,PPO
39.28181818181818,744,PPO
40.73636363636364,745,PPO
39.64545454545454,746,PPO
42.163636363636364,747,PPO
40.52727272727273,748,PPO
39.25454545454546,749,PPO
36.190909090909095,750,PPO
33.28181818181818,751,PPO
34.70909090909091,752,PPO
32.163636363636364,753,PPO
32.31818181818182,754,PPO
33.07272727272727,755,PPO
29.61818181818182,756,PPO
29.645454545454548,757,PPO
29.281818181818178,758,PPO
30.55454545454546,759,PPO
33.28181818181818,760,PPO
37.25454545454546,761,PPO
41.07272727272727,762,PPO
41.07272727272727,763,PPO
43.981818181818184,764,PPO
43.800000000000004,765,PPO
40.31818181818182,766,PPO
43.04545454545455,767,PPO
44.654545454545456,768,PPO
45.38181818181818,769,PPO
47.74545454545455,770,PPO
46.83636363636364,771,PPO
46.31818181818182,772,PPO
48.31818181818182,773,PPO
46.13636363636363,774,PPO
42.5,775,PPO
42.31818181818181,776,PPO
46.5,777,PPO
46.68181818181818,778,PPO
47.40909090909091,779,PPO
47.77272727272727,780,PPO
46.13636363636363,781,PPO
49.04545454545455,782,PPO
50.290909090909096,783,PPO
45.199999999999996,784,PPO
46.29090909090909,785,PPO
45.92727272727273,786,PPO
45.199999999999996,787,PPO
45.38181818181818,788,PPO
48.472727272727276,789,PPO
48.472727272727276,790,PPO
47.74545454545455,791,PPO
44.5,792,PPO
40.31818181818182,793,PPO
36.52727272727273,794,PPO
37.61818181818182,795,PPO
38.06,796,PPO
39.04444444444445,797,PPO
41.525000000000006,798,PPO
40.42857142857143,799,PPO
34.63333333333333,800,PPO
